Paper,Citation_Count,Degree_Centrality
"[ANONYMOUS], 1992, FIN REP NAT COMM SEV BAIR E",1,0.4917127071823204
"AGHABOZORGI S, 2015, INFORM SYST",1,0.4917127071823204
"ALAM F, 2017, IEEE ACCESS",1,0.4917127071823204
"ACHEAMPONG F, 2021, ARTIF INTELL REV",1,0.4917127071823204
"[ANONYMOUS], 2013, NEW SCI CITIES [ANONYMOUS]",1,0.4917127071823204
"ANDO R, 2007, ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS (NEURIPS)",1,0.4917127071823204
"[ANONYMOUS], 2014, ARXIV PREPRINT ARXIV:14126980 ASOKAN A",1,0.4917127071823204
"ALLWINE J, 2007, J APPL METEOROL CLIM",1,0.4917127071823204
"BERNSTEIN M, 2002, J AM DIET ASSOC",1,0.4917127071823204
"ANCHONDO T, 2011, J HUNGER ENVIRON NUT",1,0.4917127071823204
"ASTOVIZA M, 2016, SCI TOTAL ENVIRON",1,0.4917127071823204
"ALTMAN N, 1992, AM STAT",1,0.4917127071823204
"ANDERMANN A, 2018, PUBLIC HEALTH REV",1,0.4917127071823204
"[ANONYMOUS], 2003, CONS DOC EP SEV AC R CHO HS",1,0.4917127071823204
"AGGARWAL C, 2016, RECOMMENDER SYSTEMS: THE TEXTBOOK",1,0.4917127071823204
"ABOAH A, 2020, ADV DATA SCI ADAPT",1,0.4917127071823204
"ABOWD G, 1997, WIREL NETW",1,0.4917127071823204
"AGYEMANG C, 2007, J EPIDEMIOL COMMUN H",1,0.4917127071823204
"ALAHMER A, 2019, CASE STUD THERM ENG",1,0.4917127071823204
"AL-NORY M, 2014, RENEW ENERG",1,0.4917127071823204
"ANDERSON G, 2010, CHRONIC CARE [ANONYMOUS]",1,0.4917127071823204
"ABRAHAM A, 2010, INT J PUBLIC HEALTH",1,0.4917127071823204
"[ANONYMOUS], 1993, TIME SERIES PREDICTION: FORECASTING THE FUTURE AND UNDERSTANDING THE PAST AYARI S",1,0.4917127071823204
"ALVES L, 2015, PLOS ONE",1,0.4917127071823204
"ABU-EL-HAIFA S, 2019, PR MACH LEARN RES",1,0.4917127071823204
"ANDERSSON J, 2001, ECOL ECON",1,0.4917127071823204
"ALLEN R, 2006, AGR WATER MANAGE",1,0.4917127071823204
"ALBERTI M, 2000, INTEGRATED ASSESSMEN",1,0.4917127071823204
"ALAIMO K, 2008, J NUTR EDUC BEHAV",1,0.4917127071823204
"[ANONYMOUS], 2010, 2010 CENS URB RUR CL BEAULAC J",1,0.4917127071823204
"ANCHANG J, 2016, INT J APPL EARTH OBS",1,0.4917127071823204
"[ANONYMOUS], 1994, WILEY SERIES IN PROBABILITY AND MATHEMATICAL STATISTICS AUCHINCLOSS AH",1,0.4917127071823204
"ALAGIRISAMY B, 2022, SUSTAINABLE CITIES AND RESILIENCE: SELECT PROCEEDINGS OF VCDRR 2021 LECTURE NOTES IN CIVIL ENGINEERING (183)",1,0.4917127071823204
"AL-DOWAIHI D, 2013, AL DOW COMP MED APPL AL-HUSAIN L",1,0.4917127071823204
"ALLEGRINI J, 2013, MODELLING URBAN MICR",1,0.4917127071823204
"ALAIMO K, 2001, PEDIATRICS",1,0.4917127071823204
"[ANONYMOUS], 2009, CLOUDS BERKELEY VIEW [ANONYMOUS]",1,0.4917127071823204
"ABDULJABBAR R, 2019, SUSTAINABILITY-BASEL",1,0.4917127071823204
"ABBASI F, 2002, J AM COLL CARDIOL",1,0.4917127071823204
"[ANONYMOUS], 2006, INT J BEHAV NUTR PHY [ANONYMOUS]",1,0.4917127071823204
"[ANONYMOUS], 2012, PLANNING SUPPORT SYS [ANONYMOUS]",1,0.4917127071823204
"ADAY S, 2020, FOOD QUAL SAF-OXFORD",1,0.4917127071823204
"ATKINSON R, 2000, URBAN STUD",1,0.4917127071823204
"[ANONYMOUS], 2021, CALIFORNIA REMAINED MOST POPULOUS STATE BUT GROWTH SLOWED LAST DECADE BEVEL MS",1,0.4917127071823204
"[ANONYMOUS], 1976, LAND USE LAND COVER [ANONYMOUS]",1,0.4917127071823204
"ADLER P, 2002, ACAD MANAGE REV",1,0.4917127071823204
"[ANONYMOUS], 2012, P 11 INT C AUT AG MU [ANONYMOUS]",1,0.4917127071823204
"BADHON F, 2024, DIGIT TRANSP SAF",1,0.4917127071823204
"ABBAS A, 2015, COMPUTING",1,0.4917127071823204
"ABARBANEL H, 1996, INSTITUTE FOR NONLINEAR SCIENCE ABARBANEL HDI",1,0.4917127071823204
"[ANONYMOUS], 2009, INTRO MACHINE LEARNI ASTARITA V",1,0.4917127071823204
"BANDURA A, 1986, SOCIAL FOUNDATIONS OF THOUGHT AND ACTION: A SOCIAL COGNITIVE THEORY BARKLEY JE",1,0.4917127071823204
"ANUMANCHIPALLI G, 2019, NATURE",1,0.4917127071823204
"ABDEL-ATY M, 2006, IEEE T INTELL TRANSP",1,0.4917127071823204
"ACHEAMPONG I, 2013, J OBES",1,0.4917127071823204
"AMAIRAH A, 2018, RECENT TRENDS DATA S",1,0.5552486187845304
"ADAM S, 2019, SPRINGER OPTIM APPL",1,0.4917127071823204
"ALONSO-MORA J, 2017, P NATL ACAD SCI USA",1,0.4917127071823204
"ACHARYA R, 2020, LANCET GLOB HEALTH",1,0.4917127071823204
"AUGUSTO A, 2020, BMC PREGNANCY CHILDB",1,0.4917127071823204
"ALALI A, 2020, IEEE TRANS INTELL TRANSP SYST",1,0.4917127071823204
"AHMED A, 2018, 2018 IEEE INTERNATIONAL CONFERENCE ON EDGE COMPUTING (IEEE EDGE)",1,0.4917127071823204
"ALGAZY J, 2009, MEDICINE",1,0.4917127071823204
"AL S, 2022, SUSTAIN CITIES SOC",1,0.4917127071823204
"[ANONYMOUS], 1978, THE JOURNAL OF APPLIED ECOLOGY",1,0.4917127071823204
"ANSELIN L, 2005, URBANA",1,0.4917127071823204
"ALCENDOR D, 2020, J CLIN MED",1,0.4917127071823204
"3GPP, 2023, 3GPP STUDY ON EVALUATION METHODOLOGY OF NEW VEHICLE-TO-EVERYTHING (V2X) USE CASES FOR LTE AND NR CHENG N",1,0.4917127071823204
"AGGARWAL A, 2016, PREV MED",1,0.4917127071823204
"AL-WESABI F, 2022, SUSTAIN COMPUT-INFOR",1,0.4917127071823204
"ABRAR M, 2020, 2020 11TH IEEE ANNUAL UBIQUITOUS COMPUTING",1,0.5552486187845304
"AGUSTINA I, 2012, PROCD SOC BEHV",1,0.5552486187845304
"BLANDCHARD T, 2007, REMAKING N AM FOOD S",1,0.4917127071823204
"*AG H, 2000, AHRQ PUB",1,0.4917127071823204
"ADGER W, 1997, INCOME INEQUALITY IN FORMER CENTRALLY PLANNED ECONOMICS: RESULTS FOR THE AGRICULTURAL SECTOR IN VIETNAM (CENTRE FOR SOCIAL AND ECONOMIC RESEARCH ON THE GLOBAL ENVIRONMENT WORKING PAPER GEC 97-06) [ANONYMOUS]",1,0.4917127071823204
"*ABS, 2007, HOUS INC INC DISTR",1,0.4917127071823204
"ABRAHAM C, 2008, GLOBE MAIL",1,0.4917127071823204
"ADENEKAN B, 2013, SLEEP MED REV",1,0.4917127071823204
"ANDREYEVA T, 2012, CHOICES",1,0.4917127071823204
"ADJOIAN T, 2014, J COMMUN HEALTH",1,0.4917127071823204
"[ANONYMOUS], 2010, 1648 U WISC [ANONYMOUS]",1,0.4917127071823204
"ANDRONIE M, 2023, ISPRS INT J GEO-INF",1,0.4917127071823204
"AGRAN P, 1998, PEDIATRICS",1,0.4917127071823204
"[ANONYMOUS], 2010, PROCEEDINGS OF THE 18TH SIGSPATIAL INTERNATIONAL CONFERENCE ON ADVANCES IN GEOGRAPHIC INFORMATION SYSTEMS",1,0.4917127071823204
"BIRKIN M, 2002, RETAIL GEOGRAPHY INT BOGUE J",1,0.4917127071823204
"[ANONYMOUS], 2010, TECH REP [ANONYMOUS]",1,0.4917127071823204
"*CIT P, 1999, LOND LIN",1,0.5552486187845304
